票站編號,票站,18-20歲,21-25歲,26-30歲,31-35歲,36-40歲,41-45歲,46-50歲,51-55歲,56-60歲,61-65歲,66-70歲,71歲或以上,總數,18-20歲所佔比例,21-25歲所佔比例,26-30歲所佔比例,31-35歲所佔比例,36-40歲所佔比例,41-45歲所佔比例,46-50歲所佔比例,51-55歲所佔比例,56-60歲所佔比例,61-65歲所佔比例,66-70歲所佔比例,71歲或以上所佔比例,
L1802,蝴蝶灣社區中心,97,198,137,156,151,112,186,266,375,430,341,561,3010,0.03222591362,0.0657807309,0.04551495017,0.05182724252,0.05016611296,0.03720930233,0.06179401993,0.08837209302,0.1245847176,0.1428571429,0.1132890365,0.1863787375,2016立法會選舉
L1901,香港路德會增城兆霖學校,95,197,216,267,325,295,243,346,398,349,185,259,3175,0.02992125984,0.06204724409,0.06803149606,0.08409448819,0.1023622047,0.09291338583,0.07653543307,0.108976378,0.1253543307,0.1099212598,0.05826771654,0.08157480315,2016立法會選舉
L1902,龍鼓灘村公所,15,34,15,23,46,44,49,84,73,45,24,19,471,0.03184713376,0.07218683652,0.03184713376,0.04883227176,0.09766454352,0.09341825902,0.1040339703,0.178343949,0.1549893843,0.09554140127,0.05095541401,0.04033970276,2016立法會選舉
L2001,龍逸社區會堂,193,374,251,300,363,432,513,571,500,383,302,307,4489,0.0429939853,0.08331476944,0.05591445756,0.06683002896,0.08086433504,0.0962352417,0.1142793495,0.1271998218,0.1113833816,0.08531967031,0.06727556249,0.0683893963,2016立法會選舉
L2002,仁濟醫院第二中學,14,26,25,19,23,29,42,37,59,39,28,49,390,0.0358974359,0.06666666667,0.0641025641,0.04871794872,0.05897435897,0.07435897436,0.1076923077,0.09487179487,0.1512820513,0.1,0.07179487179,0.1256410256,2016立法會選舉
L2101,香港紅卍字會屯門卍慈小學,75,221,313,371,528,390,268,618,742,616,325,342,4809,0.01559575795,0.0459555001,0.06508629653,0.07714701601,0.109794136,0.08109794136,0.05572884176,0.1285090455,0.154294032,0.1280931587,0.0675816178,0.07111665627,2016立法會選舉
L2201,良景社區中心,115,481,652,411,211,117,226,530,800,594,336,312,4785,0.02403343783,0.100522466,0.1362591432,0.08589341693,0.04409613375,0.02445141066,0.04723092999,0.1107628004,0.1671891327,0.124137931,0.07021943574,0.06520376176,2016立法會選舉
L2301,柏立基教育學院校友會何壽基學校,152,475,725,458,303,170,235,602,865,752,469,347,5553,0.02737259139,0.0855393481,0.1305600576,0.08247793985,0.05456509995,0.03061408248,0.04231946695,0.1084098685,0.155771655,0.1354222943,0.08445885107,0.06248874482,2016立法會選舉
L2401,保良局志豪小學,51,91,113,158,173,240,250,343,370,384,367,419,2959,0.01723555255,0.03075363298,0.03818857722,0.05339641771,0.05846569787,0.0811084826,0.0844880027,0.1159175397,0.125042244,0.1297735722,0.124028388,0.1416018925,2016立法會選舉
L2402,屯門紫田村村公所,56,76,74,69,90,90,124,137,134,78,64,64,1056,0.05303030303,0.07196969697,0.07007575758,0.06534090909,0.08522727273,0.08522727273,0.1174242424,0.1297348485,0.1268939394,0.07386363636,0.06060606061,0.06060606061,2016立法會選舉
L2501,建生社區會堂,159,432,682,489,335,260,359,727,767,560,350,339,5459,0.02912621359,0.07913537278,0.1249313061,0.08957684558,0.06136655065,0.04762777065,0.06576296025,0.1331745741,0.1405019234,0.1025828906,0.06411430665,0.06209928558,2016立法會選舉
L2601,屯門官立小學,98,246,374,568,498,249,235,448,793,765,447,433,5154,0.01901435778,0.04772991851,0.07256499806,0.1102056655,0.09662398137,0.04831199069,0.04559565386,0.08692277842,0.1538610788,0.1484284051,0.08672875437,0.08401241754,2016立法會選舉
L2701,聖公會蒙恩小學,147,354,471,491,390,287,324,566,716,456,249,222,4673,0.03145730794,0.0757543334,0.1007917826,0.1050716884,0.08345816392,0.06141664883,0.06933447464,0.1211213353,0.1532206291,0.0975818532,0.05328482773,0.04750695485,2016立法會選舉
L2702,興德學校,39,75,97,299,321,286,219,185,139,105,61,54,1880,0.02074468085,0.03989361702,0.05159574468,0.1590425532,0.1707446809,0.1521276596,0.1164893617,0.09840425532,0.07393617021,0.05585106383,0.03244680851,0.02872340426,2016立法會選舉
L2801,嶺南大學郭少明伉儷樓,329,716,563,300,203,204,392,606,755,533,313,328,5242,0.06276230446,0.1365890881,0.1074017551,0.05723006486,0.03872567722,0.03891644411,0.07478061808,0.115604731,0.1440289966,0.1016787486,0.05971003434,0.06257153758,2016立法會選舉
L2802,福亨村村公所,15,47,29,52,65,58,92,101,65,40,21,37,622,0.02411575563,0.07556270096,0.04662379421,0.08360128617,0.1045016077,0.09324758842,0.1479099678,0.1623794212,0.1045016077,0.06430868167,0.03376205788,0.05948553055,2016立法會選舉
L2901,僑所公立學校,43,108,121,156,131,133,166,213,213,148,129,121,1682,0.0255648038,0.06420927467,0.07193816885,0.09274673008,0.07788347206,0.0790725327,0.09869203329,0.1266349584,0.1266349584,0.08799048751,0.07669441141,0.07193816885,2016立法會選舉
L2902,屯門學校,47,80,102,104,99,99,103,157,149,110,76,71,1197,0.03926482874,0.06683375104,0.08521303258,0.08688387636,0.08270676692,0.08270676692,0.08604845447,0.1311612364,0.1244778613,0.09189640769,0.06349206349,0.05931495405,2016立法會選舉
L2903,屯門新村村公所,55,87,113,184,165,127,108,163,183,159,75,67,1486,0.03701211306,0.05854643338,0.07604306864,0.1238223419,0.1110363392,0.08546433378,0.07267833109,0.1096904441,0.1231493943,0.1069986541,0.05047106326,0.04508748318,2016立法會選舉
M0101,元朗商會小學,147,364,371,354,321,325,404,547,510,368,253,496,4460,0.03295964126,0.08161434978,0.0831838565,0.07937219731,0.07197309417,0.07286995516,0.09058295964,0.1226457399,0.1143497758,0.08251121076,0.0567264574,0.1112107623,2016立法會選舉
M0201,聖公會靈愛小學,115,214,278,332,306,333,280,355,380,377,296,554,3820,0.03010471204,0.05602094241,0.07277486911,0.08691099476,0.08010471204,0.08717277487,0.07329842932,0.09293193717,0.09947643979,0.09869109948,0.07748691099,0.145026178,2016立法會選舉
M0202,元朗公立中學校友會小學,76,153,171,271,294,352,363,349,300,213,102,90,2734,0.02779809802,0.0559619605,0.06254572056,0.09912216533,0.1075347476,0.1287490856,0.1327724945,0.1276517922,0.1097293343,0.07790782736,0.03730797366,0.03291880029,2016立法會選舉
M0301,朗屏社區會堂,148,472,625,519,271,257,315,679,817,506,290,440,5339,0.02772054692,0.08840606855,0.1170631204,0.09720921521,0.05075856902,0.04813635512,0.0589998127,0.127177374,0.153024911,0.0947743023,0.05431728788,0.08241243679,2016立法會選舉
M0401,元朗朗屏邨東莞學校,130,322,385,521,383,384,301,470,642,446,269,375,4628,0.02808988764,0.06957649092,0.08318928263,0.1125756266,0.08275713051,0.08297320657,0.06503889369,0.1015557476,0.1387208297,0.09636992221,0.05812445981,0.08102852204,2016立法會選舉
M0501,元朗郵政局,79,159,189,226,178,179,204,240,276,211,172,310,2423,0.03260420966,0.06562113083,0.07800247627,0.09327280231,0.07346264961,0.07387536112,0.08419314899,0.09905076352,0.113908378,0.08708212959,0.07098638052,0.1279405695,2016立法會選舉
M0502,鳳琴街體育館,153,327,309,330,274,269,345,520,448,290,266,307,3838,0.03986451277,0.08520062533,0.08051068265,0.08598228244,0.07139134966,0.07008858781,0.089890568,0.1354872329,0.1167274622,0.0755601876,0.06930693069,0.07998957791,2016立法會選舉
M0601,中華基督教會基元中學,35,99,197,439,494,442,315,320,224,183,106,101,2955,0.01184433164,0.03350253807,0.06666666667,0.1485617597,0.1671742809,0.1495769882,0.1065989848,0.1082910321,0.0758037225,0.06192893401,0.0358714044,0.03417935702,2016立法會選舉
M0701,佛教榮茵學校,132,288,293,326,294,335,396,498,402,270,189,341,3764,0.03506907545,0.07651434644,0.07784272051,0.08660998937,0.07810839532,0.0890010627,0.1052072264,0.1323060574,0.1068012752,0.07173219979,0.05021253985,0.09059511158,2016立法會選舉
M0801,元朗官立小學,18,21,22,25,43,41,55,51,59,51,43,45,474,0.03797468354,0.04430379747,0.04641350211,0.05274261603,0.09071729958,0.0864978903,0.1160337553,0.1075949367,0.1244725738,0.1075949367,0.09071729958,0.09493670886,2016立法會選舉
M0802,鐘聲學校,96,196,222,288,290,332,322,401,331,247,167,342,3234,0.02968460111,0.06060606061,0.06864564007,0.08905380334,0.08967223253,0.1026592455,0.09956709957,0.1239950526,0.1023500309,0.07637600495,0.05163883735,0.1057513915,2016立法會選舉
M0901,聖公會白約翰會督中學,108,203,320,453,398,401,353,422,333,241,162,153,3547,0.03044826614,0.05723146321,0.09021708486,0.1277135608,0.1122074993,0.1130532845,0.09952072174,0.1189737807,0.09388215393,0.06794474204,0.04567239921,0.0431350437,2016立法會選舉
M0902,明愛元朗陳震夏中學,83,159,207,307,268,265,231,268,229,163,99,136,2415,0.03436853002,0.06583850932,0.08571428571,0.1271221532,0.1109730849,0.1097308489,0.09565217391,0.1109730849,0.09482401656,0.06749482402,0.04099378882,0.05631469979,2016立法會選舉
M1001,瑋琦文化教育機構(殷翠幼稚園),66,135,137,165,168,186,194,247,219,152,93,155,1917,0.03442879499,0.07042253521,0.07146583203,0.08607198748,0.08763693271,0.09702660407,0.1011997913,0.128847157,0.1142410016,0.07929055816,0.04851330203,0.08085550339,2016立法會選舉
M1002,香港童軍總會蔡志明聯光童軍中心,102,227,223,238,220,290,339,415,386,277,177,198,3092,0.03298835705,0.0734152652,0.07212160414,0.07697283312,0.07115135834,0.09379042691,0.1096377749,0.1342173351,0.1248382924,0.08958602846,0.05724450194,0.06403622251,2016立法會選舉
M1101,工業福音團契元朗惠群天地,69,108,115,156,138,169,178,263,203,185,103,139,1826,0.03778751369,0.0591456736,0.06297918949,0.08543263965,0.07557502738,0.09255202629,0.09748083242,0.1440306681,0.1111719606,0.1013143483,0.05640744797,0.07612267251,2016立法會選舉
M1102,可道中學(嗇色園主辦),151,258,272,298,299,323,353,453,447,326,195,278,3653,0.04133588831,0.07062688201,0.07445934848,0.0815767862,0.08185053381,0.08842047632,0.09663290446,0.1240076649,0.1223651793,0.08924171913,0.05338078292,0.07610183411,2016立法會選舉
M1201,屏山天水圍體育館,52,129,139,160,208,177,215,212,250,173,117,140,1972,0.02636916836,0.0654158215,0.07048681542,0.08113590264,0.1054766734,0.08975659229,0.1090263692,0.107505071,0.1267748479,0.08772819473,0.0593306288,0.07099391481,2016立法會選舉
M1301,橫洲村公所,73,164,150,157,162,164,245,181,259,183,117,148,2003,0.036445332,0.08187718422,0.0748876685,0.07838242636,0.08087868198,0.08187718422,0.1223165252,0.09036445332,0.1293060409,0.09136295557,0.05841238143,0.07388916625,2016立法會選舉
M1302,前沙江公立聯益學校,25,44,34,57,52,72,83,105,92,76,48,80,768,0.03255208333,0.05729166667,0.04427083333,0.07421875,0.06770833333,0.09375,0.1080729167,0.13671875,0.1197916667,0.09895833333,0.0625,0.1041666667,2016立法會選舉
M1401,基督教香港信義會榮真堂,16,13,19,24,34,32,42,37,48,52,24,66,407,0.03931203931,0.03194103194,0.04668304668,0.05896805897,0.08353808354,0.07862407862,0.1031941032,0.09090909091,0.1179361179,0.1277641278,0.05896805897,0.1621621622,2016立法會選舉
M1402,錫降圍村公所,59,122,135,134,148,138,168,199,215,151,88,122,1679,0.03513996426,0.07266229899,0.08040500298,0.07980941036,0.08814770697,0.08219178082,0.1000595593,0.1185229303,0.1280524122,0.08993448481,0.05241215009,0.07266229899,2016立法會選舉
M1403,鄰舍輔導會屯門/元朗鄉郊中心,65,124,109,129,154,124,153,234,222,170,153,133,1770,0.03672316384,0.07005649718,0.0615819209,0.07288135593,0.08700564972,0.07005649718,0.08644067797,0.1322033898,0.1254237288,0.09604519774,0.08644067797,0.07514124294,2016立法會選舉
M1501,伊利沙伯中學舊生會小學分校,172,262,238,238,315,314,552,489,359,298,169,242,3648,0.04714912281,0.07182017544,0.06524122807,0.06524122807,0.08634868421,0.0860745614,0.1513157895,0.1340460526,0.09841008772,0.08168859649,0.04632675439,0.0663377193,2016立法會選舉
M1502,獅子會何德心小學,204,377,284,252,228,368,519,466,407,303,196,242,3846,0.05304212168,0.09802392096,0.07384295372,0.0655226209,0.05928237129,0.09568382735,0.1349453978,0.1211648466,0.105824233,0.07878315133,0.05096203848,0.0629225169,2016立法會選舉
M1601,天瑞社區中心,202,751,503,411,200,155,360,817,753,526,328,387,5393,0.03745596143,0.1392545893,0.09326905248,0.07620990172,0.03708511033,0.0287409605,0.06675319859,0.1514926757,0.1396254404,0.09753384016,0.06081958094,0.07175968849,2016立法會選舉
M1701,東華三院姚達之紀念小學(元朗),167,609,424,285,153,154,271,506,550,380,213,310,4022,0.04152163103,0.1514172054,0.105420189,0.07086026852,0.03804077573,0.03828940825,0.06737941323,0.1258080557,0.1367478866,0.09448035803,0.052958727,0.07707608155,2016立法會選舉
M1801,賽馬會毅智書院,132,298,261,296,377,382,370,472,406,285,215,218,3712,0.03556034483,0.08028017241,0.0703125,0.07974137931,0.1015625,0.1029094828,0.09967672414,0.1271551724,0.109375,0.07677801724,0.05792025862,0.05872844828,2016立法會選舉
M1802,東華三院李東海小學,184,555,326,184,82,105,171,362,421,270,172,313,3145,0.05850556439,0.1764705882,0.1036565978,0.05850556439,0.02607313196,0.0333863275,0.05437201908,0.1151033386,0.133863275,0.08585055644,0.0546899841,0.09952305246,2016立法會選舉
M1901,天水圍循道衞理中學,261,478,340,196,265,414,469,600,440,362,229,325,4379,0.05960264901,0.1091573419,0.07764329756,0.04475907741,0.06051609957,0.09454213291,0.1071020781,0.1370175839,0.1004795615,0.08266727563,0.05229504453,0.07421785796,2016立法會選舉
M2001,天暉路社區會堂,245,364,253,334,439,574,530,572,513,469,391,436,5120,0.0478515625,0.07109375,0.0494140625,0.065234375,0.0857421875,0.112109375,0.103515625,0.11171875,0.1001953125,0.0916015625,0.0763671875,0.08515625,2016立法會選舉
M2101,聖公會天水圍靈愛小學,466,782,444,207,110,276,452,671,674,440,210,312,5044,0.09238699445,0.155035686,0.08802537669,0.04103885805,0.02180808882,0.0547184774,0.08961141951,0.1330293418,0.1336241079,0.08723235527,0.04163362411,0.0618556701,2016立法會選舉
M2201,順德聯誼總會伍冕端小學,517,1076,633,261,163,273,551,763,820,509,217,255,6038,0.08562437893,0.1782047035,0.1048360384,0.04322623385,0.02699569394,0.0452136469,0.09125538258,0.1263663465,0.1358065585,0.0842994369,0.03593905267,0.04223252733,2016立法會選舉
M2301,元朗公立中學校友會英業小學,417,809,394,219,214,380,584,684,640,378,223,206,5148,0.081002331,0.1571484071,0.07653457653,0.04254079254,0.04156954157,0.07381507382,0.1134421134,0.1328671329,0.1243201243,0.07342657343,0.04331779332,0.04001554002,2016立法會選舉
M2401,天晴社區會堂,259,405,222,232,349,493,539,531,533,361,315,403,4642,0.05579491598,0.08724687635,0.0478242137,0.04997845756,0.07518311073,0.1062042223,0.1161137441,0.114390349,0.1148211978,0.07776820336,0.0678586816,0.08681602757,2016立法會選舉
M2501,香港管理專業協會羅桂祥中學,216,414,391,381,480,661,851,958,785,601,486,586,6810,0.03171806167,0.06079295154,0.05741556535,0.05594713656,0.0704845815,0.09706314244,0.1249632893,0.1406754772,0.1152716593,0.08825256975,0.07136563877,0.08604992658,2016立法會選舉
M2601,道慈佛社楊日霖紀念學校,155,351,282,217,137,136,241,410,455,348,240,408,3380,0.04585798817,0.1038461538,0.08343195266,0.06420118343,0.04053254438,0.04023668639,0.07130177515,0.1213017751,0.1346153846,0.1029585799,0.07100591716,0.1207100592,2016立法會選舉
M2701,天水圍官立中學,173,569,409,340,227,183,344,577,707,493,350,323,4695,0.03684771033,0.1211927583,0.08711395101,0.07241746539,0.04834930777,0.03897763578,0.07326943557,0.1228966986,0.1505857295,0.1050053248,0.07454739084,0.06879659212,2016立法會選舉
M2801,天耀社區中心,113,489,574,322,155,140,231,531,689,489,360,358,4451,0.02538755336,0.1098629521,0.1289597843,0.07234329364,0.03482363514,0.03145360593,0.05189844979,0.1192990339,0.1547966749,0.1098629521,0.08088070097,0.08043136374,2016立法會選舉
M2901,裘錦秋中學(元朗),235,463,373,360,386,359,413,669,638,534,461,409,5300,0.04433962264,0.08735849057,0.07037735849,0.0679245283,0.07283018868,0.06773584906,0.0779245283,0.1262264151,0.1203773585,0.100754717,0.08698113208,0.07716981132,2016立法會選舉
M3001,香港青年協會李兆基小學,169,290,273,325,392,456,542,563,492,384,260,288,4434,0.03811456924,0.06540369869,0.06156968877,0.07329724853,0.08840775823,0.1028416779,0.1222372576,0.1269733875,0.1109607578,0.08660351827,0.05863779883,0.0649526387,2016立法會選舉
M3101,港澳信義會黃陳淑英紀念學校,145,315,258,298,351,375,515,759,739,564,325,494,5138,0.0282210977,0.06130790191,0.05021409109,0.05799922149,0.06831451927,0.07298559751,0.1002335539,0.1477228494,0.1438302842,0.1097703387,0.06325418451,0.09614636045,2016立法會選舉
M3201,惇裕學校,38,69,66,69,101,109,124,168,166,164,102,147,1323,0.02872260015,0.05215419501,0.04988662132,0.05215419501,0.07634164777,0.08238851096,0.09372637944,0.126984127,0.1254724112,0.1239606954,0.07709750567,0.1111111111,2016立法會選舉
M3202,聖加百利幼稚園,89,170,190,184,193,233,337,482,502,336,192,237,3145,0.02829888712,0.05405405405,0.06041335453,0.05850556439,0.0613672496,0.07408585056,0.107154213,0.1532591415,0.159618442,0.106836248,0.06104928458,0.07535771065,2016立法會選舉
M3301,聖公會聖約瑟小學,91,198,185,272,290,295,326,407,320,253,163,262,3062,0.02971913782,0.06466361855,0.06041802743,0.08883082952,0.0947093403,0.09634225996,0.1064663619,0.1329196604,0.1045068583,0.08262573481,0.05323318093,0.0855649902,2016立法會選舉
M3401,台山公立學校(舊址),100,196,204,252,264,301,314,375,359,233,132,299,3029,0.0330141961,0.06470782436,0.06734896005,0.08319577418,0.08715747772,0.09937273027,0.1036645758,0.1238032354,0.118520964,0.07692307692,0.04357873886,0.09871244635,2016立法會選舉
M3501,八鄉中心小學(石湖塘),157,308,352,355,436,530,569,779,717,442,312,471,5428,0.02892409727,0.05674281503,0.06484893147,0.06540162122,0.08032424466,0.09764185704,0.1048268239,0.1435151069,0.1320928519,0.08142962417,0.05747973471,0.08677229182,2016立法會選舉
N0101,香海正覺蓮社佛教馬錦燦紀念英文中學,176,318,213,231,201,261,358,503,453,257,207,295,3473,0.05067664843,0.09156348978,0.06133026202,0.06651310107,0.05787503599,0.07515116614,0.1030809099,0.1448315577,0.1304347826,0.07399942413,0.05960264901,0.08494097322,2016立法會選舉
N0201,粉嶺公立學校,64,129,122,112,107,138,173,235,219,147,97,148,1691,0.03784742756,0.07628622117,0.07214665878,0.06623299823,0.06327616795,0.08160851567,0.1023063276,0.1389710231,0.1295091662,0.08693081017,0.05736250739,0.08752217623,2016立法會選舉
N0202,明愛粉嶺陳震夏中學,104,193,119,140,130,138,252,347,242,156,117,120,2058,0.05053449951,0.09378036929,0.05782312925,0.06802721088,0.06316812439,0.06705539359,0.1224489796,0.1686103013,0.1175898931,0.07580174927,0.05685131195,0.0583090379,2016立法會選舉
N0301,祥華社區會堂,175,391,471,722,496,274,353,452,818,811,506,663,6132,0.02853881279,0.06376386171,0.07681017613,0.1177429876,0.08088714938,0.04468362688,0.05756686236,0.07371167645,0.1333985649,0.1322570124,0.08251793868,0.1081213307,2016立法會選舉
N0401,香海正覺蓮社佛教正覺蓮社學校,323,715,529,518,387,441,841,966,864,607,395,484,7070,0.04568599717,0.1011315417,0.07482319661,0.07326732673,0.05473833098,0.06237623762,0.1189533239,0.1366336634,0.1222065064,0.08585572843,0.0558698727,0.0684582744,2016立法會選舉
N0501,鳳溪廖潤琛紀念學校,188,818,1211,403,190,129,264,809,1064,616,310,387,6389,0.02942557521,0.128032556,0.1895445297,0.06307716388,0.02973861324,0.0201909532,0.0413210205,0.1266238848,0.1665362342,0.09641571451,0.04852089529,0.0605728596,2016立法會選舉
N0601,香海正覺蓮社佛教普光學校,147,286,198,242,170,166,359,508,386,307,212,247,3228,0.04553903346,0.08859975217,0.06133828996,0.07496902107,0.05266418835,0.05142503098,0.1112143742,0.1573729864,0.1195786865,0.09510532838,0.06567534077,0.07651796778,2016立法會選舉
N0602,路德會賽馬會雍盛綜合服務中心,277,564,454,293,191,245,426,560,617,409,247,318,4601,0.06020430341,0.1225820474,0.09867420126,0.0636818083,0.04151271463,0.05324929363,0.0925885677,0.1217126712,0.1341012823,0.08889371876,0.05368398174,0.06911540969,2016立法會選舉
N0701,聖公會嘉福榮真小學,275,603,445,400,291,270,562,838,819,607,368,453,5931,0.04636654864,0.1016691958,0.07502950599,0.06744225257,0.04906423875,0.04552352049,0.09475636486,0.1412915191,0.1380880121,0.1023436183,0.06204687237,0.07637835104,2016立法會選舉
N0801,粉嶺官立中學,123,158,187,352,330,374,438,448,299,163,113,113,3098,0.03970303422,0.05100064558,0.06036152356,0.1136216914,0.1065203357,0.1207230471,0.1413815365,0.1446094254,0.09651387992,0.05261459006,0.03647514526,0.03647514526,2016立法會選舉
N0802,田家炳中學,105,163,102,104,117,103,233,399,294,175,73,89,1957,0.05365355135,0.08329075115,0.05212059274,0.05314256515,0.05978538579,0.05263157895,0.1190597854,0.2038834951,0.1502299438,0.08942258559,0.03730199285,0.0454777721,2016立法會選舉
N0901,風采中學(教育評議會主辦),348,538,280,195,256,479,528,631,588,419,299,493,5054,0.0688563514,0.1064503364,0.05540166205,0.03858330036,0.05065294816,0.09477641472,0.1044717056,0.1248516027,0.1163434903,0.08290463,0.05916106055,0.09754649782,2016立法會選舉
N1001,保榮路體育館,189,310,526,375,330,355,387,574,527,331,192,234,4330,0.04364896074,0.07159353349,0.12147806,0.08660508083,0.07621247113,0.08198614319,0.08937644342,0.1325635104,0.1217090069,0.07644341801,0.04434180139,0.05404157044,2016立法會選舉
N1101,金錢村何東學校,49,88,88,96,92,108,135,183,183,134,81,159,1396,0.03510028653,0.06303724928,0.06303724928,0.06876790831,0.0659025788,0.07736389685,0.09670487106,0.1310888252,0.1310888252,0.09598853868,0.05802292264,0.1138968481,2016立法會選舉
N1102,蕉徑村公所,30,46,72,44,82,80,137,132,136,92,75,173,1099,0.02729754322,0.04185623294,0.06551410373,0.04003639672,0.0746132848,0.07279344859,0.1246587807,0.1201091902,0.1237488626,0.08371246588,0.06824385805,0.1574158326,2016立法會選舉
N1103,古洞公立愛華學校,49,122,111,119,131,183,191,252,219,150,104,204,1835,0.02670299728,0.06648501362,0.06049046322,0.06485013624,0.07138964578,0.09972752044,0.1040871935,0.1373297003,0.119346049,0.08174386921,0.05667574932,0.1111716621,2016立法會選舉
N1104,坑頭村公所,43,81,82,75,72,86,135,161,202,116,84,100,1237,0.03476151981,0.06548100243,0.06628940986,0.0606305578,0.05820533549,0.06952303961,0.109135004,0.1301535974,0.1632983023,0.09377526273,0.06790622474,0.08084074373,2016立法會選舉
N1201,彩園會堂,183,405,496,510,264,188,273,469,805,823,698,956,6070,0.03014827018,0.06672158155,0.08171334432,0.08401976936,0.04349258649,0.03097199341,0.0449752883,0.07726523888,0.1326194399,0.1355848435,0.1149917628,0.1574958814,2016立法會選舉
N1301,龍琛路體育館,33,43,46,53,67,73,74,81,59,72,52,82,735,0.04489795918,0.05850340136,0.06258503401,0.07210884354,0.09115646259,0.09931972789,0.1006802721,0.1102040816,0.08027210884,0.09795918367,0.07074829932,0.1115646259,2016立法會選舉
N1302,聖公會陳融中學,145,294,258,248,208,189,329,492,466,301,162,229,3321,0.04366154773,0.08852755194,0.07768744354,0.07467630232,0.06263173743,0.05691056911,0.09906654622,0.1481481481,0.140319181,0.0906353508,0.0487804878,0.068955134,2016立法會選舉
N1303,香海正覺蓮社佛教陳式宏學校,36,93,134,168,101,73,65,132,247,253,157,152,1611,0.02234636872,0.05772811918,0.08317815022,0.104283054,0.0626939789,0.04531346989,0.04034761018,0.08193668529,0.1533209187,0.1570453135,0.0974549969,0.09435133457,2016立法會選舉
N1401,石湖墟公立學校,145,436,711,744,261,171,218,517,1030,693,393,323,5642,0.02570010635,0.07727756115,0.1260191421,0.1318681319,0.04626019142,0.03030840128,0.03863878057,0.09163417228,0.1825593761,0.1228287841,0.0696561503,0.05724920241,2016立法會選舉
N1501,鳳溪廖萬石堂中學,208,447,405,308,243,260,415,663,678,412,248,379,4666,0.04457779683,0.09579939991,0.08679811402,0.06600942992,0.05207886841,0.05572224604,0.08894127733,0.1420917274,0.1453064724,0.08829832833,0.05315045006,0.08122588941,2016立法會選舉
N1601,打鼓嶺嶺英公立學校,23,40,40,44,37,46,39,65,76,50,38,65,563,0.04085257549,0.07104795737,0.07104795737,0.07815275311,0.06571936057,0.08170515098,0.06927175844,0.1154529307,0.134991119,0.08880994671,0.0674955595,0.1154529307,2016立法會選舉
N1602,InternationalCollegeHongKong,21,50,48,36,48,44,80,106,106,80,78,114,811,0.02589395808,0.06165228113,0.05918618989,0.04438964242,0.05918618989,0.0542540074,0.09864364982,0.130702836,0.130702836,0.09864364982,0.09617755857,0.140567201,2016立法會選舉
N1603,吉澳村公所,0,0,0,0,0,2,4,7,2,3,6,6,30,0,0,0,0,0,0.06666666667,0.1333333333,0.2333333333,0.06666666667,0.1,0.2,0.2,2016立法會選舉
N1604,沙頭角中心小學,70,130,124,133,114,134,237,236,260,216,125,183,1962,0.03567787971,0.06625891947,0.06320081549,0.06778797146,0.05810397554,0.06829765545,0.120795107,0.120285423,0.1325178389,0.1100917431,0.06371049949,0.09327217125,2016立法會選舉
N1605,李氏宗祠,0,1,1,3,1,1,3,3,6,5,3,10,37,0,0.02702702703,0.02702702703,0.08108108108,0.02702702703,0.02702702703,0.08108108108,0.08108108108,0.1621621622,0.1351351351,0.08108108108,0.2702702703,2016立法會選舉
N1606,打鼓嶺社區會堂,24,56,56,53,45,64,73,81,92,73,68,102,787,0.03049555273,0.07115628971,0.07115628971,0.06734434562,0.05717916137,0.08132147395,0.09275730623,0.1029224905,0.1168996188,0.09275730623,0.08640406607,0.1296060991,2016立法會選舉
N1701,天平體育館,110,303,583,415,157,115,154,468,646,331,168,159,3609,0.03047935716,0.08395677473,0.161540593,0.114990302,0.04350235522,0.03186478249,0.04267110003,0.1296758105,0.1789969521,0.09171515655,0.04655029094,0.04405652535,2016立法會選舉
N1702,聯和墟社區會堂,198,329,260,361,309,472,590,656,553,355,285,294,4662,0.04247104247,0.07057057057,0.05577005577,0.07743457743,0.06628056628,0.1012441012,0.1265551266,0.1407121407,0.1186186186,0.07614757615,0.06113256113,0.06306306306,2016立法會選舉
N1801,從謙學校,29,45,28,49,59,58,65,98,89,64,45,71,700,0.04142857143,0.06428571429,0.04,0.07,0.08428571429,0.08285714286,0.09285714286,0.14,0.1271428571,0.09142857143,0.06428571429,0.1014285714,2016立法會選舉
N1802,龍山學校,29,58,41,58,68,77,99,99,110,75,48,78,840,0.03452380952,0.06904761905,0.04880952381,0.06904761905,0.08095238095,0.09166666667,0.1178571429,0.1178571429,0.130952381,0.08928571429,0.05714285714,0.09285714286,2016立法會選舉
N1803,軍地蔬菜產銷有限責任合作社,25,44,65,63,65,60,86,107,103,80,76,118,892,0.02802690583,0.04932735426,0.07286995516,0.07062780269,0.07286995516,0.06726457399,0.09641255605,0.119955157,0.115470852,0.08968609865,0.08520179372,0.1322869955,2016立法會選舉
N1804,新福事工協會生命導向中心,54,79,69,65,67,98,143,206,180,90,66,102,1219,0.04429860541,0.06480721903,0.05660377358,0.05332239541,0.0549630845,0.08039376538,0.1173092699,0.1689909762,0.147662018,0.07383100902,0.05414273995,0.08367514356,2016立法會選舉
N1805,和合石村公所,12,25,20,19,17,30,36,55,44,22,15,29,324,0.03703703704,0.07716049383,0.06172839506,0.05864197531,0.0524691358,0.09259259259,0.1111111111,0.1697530864,0.1358024691,0.06790123457,0.0462962963,0.08950617284,2016立法會選舉
