票站地址,,
九龍橫頭磡邨宏興樓地下,22.341761,114.188024
新界葵涌華荔徑11號,22.342562,114.136222
九龍黃大仙馬仔坑道1號,22.342838,114.190095
九龍黃大仙鳳德道38號嗇色園社會服務大樓地下C,22.343,114.197491
九龍黃大仙竹園道53號天馬苑,22.343164,114.185501
新界西貢竹角路8號,22.343184,114.257482
九龍鑽石山鳳德道111號鳳德邨,22.343408,114.202123
新界青衣青衣路1號第1座5樓及6樓,22.343487,114.110237
九龍鑽石山豐盛街11號,22.343505,114.208597
新界青衣細山路2-16號美景花園第11座L3層,22.3445,114.107532
九龍黃大仙竹園南邨,22.344738,114.191822
九龍黃大仙竹園道11號竹園南邨,22.34477,114.1939
新界葵涌祖堯邨敬祖路12號,22.345195,114.1268539
九龍黃大仙竹園道10號竹園北邨,22.345487,114.193559
九龍黃大仙竹園北邨松園樓地下,22.345713,114.191706
九龍黃大仙翠竹街8號翠竹花園翠竹商場5樓,22.34645,114.189151
新界葵涌荔景山路205號,22.346873,114.126619
九龍慈雲山慈雲山道8號,22.347476,114.204371
九龍黃大仙慈雲山雲華街45號,22.348775,114.199693
新界青衣青康路6號,22.348824,114.106905
新界青衣青華苑停車場大廈地下,22.349056,114.0971789
九龍慈雲山慈正邨第2期寧華街,22.349749,114.2012759
九龍黃大仙富山邨富信樓地庫一層7-12號,22.349806,114.2017989
九龍慈雲山慈雲山道120號慈愛苑3期幼稚園座,22.34993,114.196917
新界青衣長康邨青康路12號,22.350321,114.104048
新界青衣長康邨第5期樂善堂梁植偉紀念中學,22.3505788,114.0967287
新界葵涌華景山路4號,22.350678,114.133687
新界荃灣馬灣珀麗灣珀林路12號,22.350809,114.059763
新界葵涌華景山路9號華景山莊,22.352307,114.136324
新界青衣市中心清心街7號,22.352612,114.0995999
新界西貢蠔涌,22.353297,114.2483639
新界青衣青衣邨第1期第1區荃灣商會學校,22.353978,114.1005399
新界青衣青綠街23號,22.354726,114.106546
新界青衣青綠街3號,22.355532,114.10444
新界青衣長宏邨,22.356688,114.096231
新界青衣長亨邨第2期,22.357724,114.098167
新界葵涌禮芳街2號,22.359627,114.127283
新界青衣長安邨第2期地利亞(閩僑)英文小學,22.3604482,114.1056191
新界葵涌葵盛西邨第6座平台,22.361339,114.1193919
新界荃灣青山公路100號青龍頭豪景花園,22.361694,114.04352
新界青衣牙鷹洲街12號,22.362406,114.105339
新界青衣担杆山路6號,22.362425,114.103339
新界荃灣青龍頭龍如路387地段,22.362666,114.045749
新界沙田顯徑邨顯徑商場,22.362908,114.1693709
新界青衣長發邨,22.363133,114.103751
新界沙田顯泰街2號,22.363274,114.176786
新界屯門大欖涌道10號,22.363364,114.020409
新界葵涌葵盛東邨,22.363602,114.127647
新界荃灣海濱花園永順街39號,22.363752,114.113253
新界石籬(一)邨1號停車場1號活動室,22.3644672,114.1371858
新界葵涌葵興邨,22.364654,114.131667
新界葵涌葵盛圍397號,22.365072,114.130439
新界葵涌和宜合道42號,22.366479,114.138262
新界葵涌大白田街2號,22.366581,114.139287
新界沙田顯和里5號,22.366681,114.174861
新界葵涌大窩口邨富泰樓地下,22.366746,114.127896
新界葵涌葵芳邨第5期屋邨校舍,22.36685,114.130259
新界葵涌麗瑤邨小學屋邨校舍第1座,22.36685,114.130259
新界荃灣青山公路深井段37號,22.367312,114.060367
新界葵涌葵涌邨葵涌商場3樓平台4號,22.367447,114.1255389
新界沙田隆亨邨,22.3676715,114.1774324
新界葵涌葵涌邨上角街15號,22.368182,114.128088
新界荃灣咸田街60-64號,22.368584,114.117022
新界荃灣德華街37-41號,22.369161,114.119493
新界葵涌大廈街33號,22.369675,114.123596
新界荃灣國瑞路河背村48號B,22.369931,114.134162
新界沙田新田圍邨,22.370197,114.1837489
新界屯門田景邨第1號校舍,22.370424,114.123415
新界沙田大圍新翠邨第2期校舍,22.37053,114.181835
新界沙田翠田街2號新翠邨,22.37053,114.181835
新界葵涌安蔭邨,22.37076,114.142303
新界荃灣麗順路2號麗城花園,22.371048,114.100539
新界葵涌石蔭童子街45號,22.371058,114.139691
新界荃灣大壩街2號,22.371335,114.110394
新界荃灣大河道60號,22.371636,114.114574
新界荃灣麗城花園青山公路600號,22.371951,114.100966
新界荃灣廟崗街6號,22.372384,114.122499
新界沙田大圍第一街38號,22.372505,114.176584
新界沙田大圍積泰里1號,22.372566,114.175598
新界荃灣海壩街70號,22.372684,114.11372
新界屯門湖翠路263號,22.373005,113.96848
新界屯門湖山路218號,22.373364,113.969181
新界沙田秦石邨,22.3734582,114.1842852
新界屯門掃管笏管青路11號,22.37382,113.995368
新界荃灣石圍角邨第2小學校舍香港道教聯合會圓玄學院石圍角小學,22.3745936,114.122211
新界屯門湖景邨湖昌街3號,22.374909,113.964854
新界沙田乙明邨街2號,22.375551,114.191128
新界西貢對面海康健路140號萬宜漁村,22.375575,114.270839
新界沙田博康邨,22.375701,114.193671
新界荃灣石圍角邨屋邨中學第1號荃灣公立何傳耀紀念中學,22.3758833,114.1241837
新界沙田大圍美滿里9號,22.376212,114.17244
新界沙田文禮路11-17號,22.376397,114.184649
新界屯門蝴蝶邨,22.376658,113.962304
新界屯門青山灣青山公路82號地下高層,22.3767138,113.983978
新界屯門第16區,22.376779,113.968813
新界荃灣美環街38號,22.377607,114.111355
新界荃灣梨木樹邨第2校舍梨木樹天主教小學,22.377806,114.1317359
