Code,Name,Sex,18-20,21-25,26-30,31-35,36-40,41-45,46-50,51-55,56-60,61-65,66-70,71+,source_file
S23,長青 Cheung Ching,M,135.0,343.0,342.0,331.0,343.0,350.0,371.0,479.0,528.0,579.0,662.0,1033.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S23,長青 Cheung Ching,F,154.0,372.0,331.0,339.0,384.0,456.0,319.0,411.0,470.0,429.0,473.0,1103.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S24,長康 Cheung Hong,M,76.0,211.0,322.0,313.0,253.0,285.0,250.0,476.0,628.0,529.0,586.0,824.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S24,長康 Cheung Hong,F,84.0,277.0,294.0,305.0,301.0,292.0,243.0,289.0,510.0,474.0,437.0,829.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S25,盛康 Shing Hong,M,70.0,200.0,259.0,433.0,327.0,248.0,250.0,353.0,712.0,826.0,599.0,829.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S25,盛康 Shing Hong,F,94.0,223.0,280.0,455.0,427.0,307.0,204.0,232.0,387.0,612.0,592.0,953.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S26,青衣南 Tsing Yi South,M,244.0,522.0,414.0,297.0,321.0,539.0,580.0,679.0,534.0,395.0,233.0,278.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S26,青衣南 Tsing Yi South,F,294.0,588.0,477.0,320.0,310.0,353.0,371.0,483.0,595.0,501.0,331.0,368.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S27,長亨 Cheung Hang,M,86.0,315.0,467.0,308.0,253.0,221.0,218.0,450.0,619.0,602.0,472.0,548.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S27,長亨 Cheung Hang,F,83.0,389.0,478.0,325.0,289.0,271.0,174.0,260.0,559.0,521.0,450.0,672.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S28,青發 Ching Fat,M,105.0,386.0,545.0,472.0,288.0,295.0,318.0,850.0,1039.0,638.0,408.0,767.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S28,青發 Ching Fat,F,104.0,421.0,603.0,535.0,299.0,286.0,247.0,530.0,914.0,688.0,436.0,691.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S29,長安 Cheung On,M,47.0,179.0,400.0,648.0,337.0,205.0,187.0,351.0,958.0,713.0,441.0,513.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S29,長安 Cheung On,F,49.0,189.0,449.0,699.0,372.0,268.0,173.0,195.0,598.0,714.0,474.0,615.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv.xlsx
S01,葵興 Kwai Hing,M,125.0,270.0,222.0,283.0,323.0,462.0,519.0,519.0,426.0,416.0,415,964.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S01,葵興 Kwai Hing,F,121.0,252.0,220.0,288.0,357.0,441.0,521.0,518.0,459.0,367.0,336,835.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S02,葵盛東邨 Kwai Shing East Estate,M,198.0,570.0,418.0,280.0,220.0,306.0,467.0,610.0,626.0,524.0,463,1061.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S02,葵盛東邨 Kwai Shing East Estate,F,199.0,545.0,483.0,278.0,269.0,311.0,372.0,451.0,641.0,461.0,367,955.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S03,上大窩口 Upper Tai Wo Hau,M,111.0,231.0,204.0,147.0,237.0,332.0,314.0,342.0,345.0,293.0,309,864.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S03,上大窩口 Upper Tai Wo Hau,F,98.0,239.0,192.0,157.0,247.0,353.0,342.0,388.0,336.0,251.0,240,628.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S04,下大窩口 Lower Tai Wo Hau,M,99.0,254.0,251.0,267.0,271.0,285.0,316.0,428.0,498.0,462.0,375,871.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S04,下大窩口 Lower Tai Wo Hau,F,99.0,234.0,295.0,285.0,303.0,292.0,348.0,375.0,450.0,377.0,287,746.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S05,葵涌邨北 Kwai Chung Estate North,M,260.0,450.0,276.0,218.0,360.0,540.0,539.0,492.0,441.0,355.0,251,294.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S05,葵涌邨北 Kwai Chung Estate North,F,270.0,477.0,347.0,227.0,265.0,389.0,387.0,464.0,542.0,423.0,292,389.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S06,葵涌邨南 Kwai Chung Estate South,M,229.0,478.0,262.0,216.0,378.0,557.0,512.0,571.0,464.0,324.0,296,688.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S06,葵涌邨南 Kwai Chung Estate South,F,254.0,471.0,362.0,240.0,297.0,546.0,440.0,552.0,534.0,390.0,309,536.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S07,石蔭 Shek Yam,M,229.0,506.0,445.0,297.0,365.0,494.0,594.0,626.0,535.0,505.0,377,1291.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S07,石蔭 Shek Yam,F,195.0,523.0,433.0,312.0,324.0,461.0,575.0,612.0,551.0,478.0,344,1013.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S08,安蔭 On Yam,M,139.0,297.0,243.0,182.0,259.0,361.0,447.0,387.0,340.0,308.0,451,1461.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S08,安蔭 On Yam,F,146.0,273.0,259.0,186.0,263.0,426.0,609.0,451.0,371.0,257.0,252,1103.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S09,石籬南 Shek Lei South,M,168.0,414.0,343.0,318.0,358.0,411.0,527.0,569.0,574.0,569.0,537,1256.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S09,石籬南 Shek Lei South,F,172.0,383.0,363.0,341.0,379.0,425.0,483.0,495.0,477.0,429.0,405,1045.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S10,石籬北 Shek Lei North,M,288.0,508.0,422.0,257.0,288.0,418.0,506.0,547.0,452.0,402.0,304,612.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
S10,石籬北 Shek Lei North,F,298.0,557.0,456.0,278.0,250.0,360.0,420.0,478.0,560.0,445.0,334,725.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_S.csv(1).xlsx
F01,寶麗 Po Lai,M,116.0,246.0,262.0,266.0,267.0,266.0,304.0,374.0,473.0,357.0,254,500.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F01,寶麗 Po Lai,F,76.0,261.0,261.0,281.0,233.0,279.0,339.0,475.0,420.0,340.0,238,575.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F02,長沙灣 Cheung Sha Wan,M,109.0,220.0,243.0,304.0,245.0,238.0,272.0,343.0,370.0,348.0,242,406.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F02,長沙灣 Cheung Sha Wan,F,103.0,214.0,231.0,277.0,264.0,282.0,313.0,404.0,439.0,332.0,234,397.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F03,南昌北 Nam Cheong North,M,96.0,226.0,236.0,249.0,218.0,195.0,206.0,261.0,275.0,272.0,248,428.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F03,南昌北 Nam Cheong North,F,83.0,198.0,249.0,222.0,222.0,200.0,184.0,295.0,322.0,269.0,219,363.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F04,石硤尾 Shek Kip Mei,M,178.0,330.0,331.0,277.0,281.0,286.0,320.0,483.0,558.0,587.0,476,919.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F04,石硤尾 Shek Kip Mei,F,159.0,388.0,341.0,254.0,295.0,362.0,435.0,548.0,632.0,642.0,520,1067.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F05,南昌東 Nam Cheong East,M,102.0,212.0,261.0,238.0,253.0,221.0,219.0,322.0,314.0,322.0,285,495.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F05,南昌東 Nam Cheong East,F,74.0,216.0,218.0,242.0,231.0,225.0,233.0,324.0,336.0,333.0,258,411.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F06,南昌南 Nam Cheong South,M,79.0,216.0,253.0,265.0,230.0,266.0,245.0,261.0,336.0,309.0,293,493.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F06,南昌南 Nam Cheong South,F,87.0,201.0,217.0,237.0,206.0,212.0,229.0,294.0,343.0,321.0,275,452.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F07,南昌中 Nam Cheong Central,M,72.0,155.0,171.0,152.0,190.0,197.0,182.0,225.0,271.0,254.0,189,399.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F07,南昌中 Nam Cheong Central,F,54.0,155.0,189.0,145.0,151.0,207.0,182.0,209.0,244.0,211.0,182,381.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F08,南昌西 Nam Cheong West,M,82.0,238.0,299.0,319.0,281.0,254.0,284.0,344.0,461.0,363.0,283,600.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F08,南昌西 Nam Cheong West,F,105.0,220.0,315.0,292.0,256.0,237.0,267.0,350.0,495.0,381.0,296,581.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F09,富昌 Fu Cheong,M,240.0,664.0,535.0,433.0,221.0,188.0,234.0,384.0,615.0,582.0,475,1069.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F09,富昌 Fu Cheong,F,222.0,578.0,517.0,332.0,245.0,274.0,473.0,661.0,652.0,663.0,395,776.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F10,麗閣 Lai Kok,M,93.0,254.0,243.0,212.0,209.0,289.0,307.0,434.0,480.0,422.0,346,962.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F10,麗閣 Lai Kok,F,105.0,239.0,194.0,189.0,261.0,282.0,350.0,500.0,538.0,443.0,431,1295.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F11,幸福 Fortune,M,99.0,266.0,179.0,222.0,291.0,322.0,341.0,382.0,420.0,308.0,318,608.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F11,幸福 Fortune,F,97.0,218.0,206.0,225.0,328.0,389.0,408.0,407.0,368.0,348.0,302,701.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F12,荔枝角南 Lai Chi Kok South,M,259.0,474.0,411.0,353.0,287.0,273.0,272.0,410.0,540.0,546.0,323,419.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F12,荔枝角南 Lai Chi Kok South,F,244.0,414.0,433.0,320.0,314.0,420.0,415.0,503.0,589.0,477.0,253,386.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F13,美孚南 Mei Foo South,M,95.0,197.0,201.0,280.0,341.0,420.0,357.0,371.0,401.0,342.0,388,712.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F13,美孚南 Mei Foo South,F,85.0,205.0,215.0,292.0,402.0,432.0,445.0,414.0,448.0,432.0,426,786.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F14,美孚中 Mei Foo Central,M,71.0,155.0,212.0,245.0,292.0,356.0,307.0,263.0,328.0,333.0,309,659.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F14,美孚中 Mei Foo Central,F,77.0,170.0,180.0,212.0,362.0,412.0,320.0,341.0,366.0,381.0,373,710.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F15,美孚北 Mei Foo North,M,71.0,198.0,166.0,237.0,334.0,433.0,387.0,339.0,339.0,332.0,350,627.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F15,美孚北 Mei Foo North,F,95.0,177.0,178.0,278.0,386.0,503.0,419.0,391.0,423.0,408.0,416,652.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F16,荔枝角中 Lai Chi Kok Central,M,103.0,181.0,158.0,238.0,496.0,720.0,634.0,463.0,310.0,187.0,172,190.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F16,荔枝角中 Lai Chi Kok Central,F,90.0,143.0,173.0,283.0,560.0,832.0,576.0,446.0,277.0,186.0,152,165.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F17,荔枝角北 Lai Chi Kok North,M,55.0,143.0,189.0,185.0,202.0,197.0,212.0,224.0,273.0,221.0,161,270.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F17,荔枝角北 Lai Chi Kok North,F,71.0,152.0,156.0,201.0,189.0,213.0,245.0,266.0,271.0,216.0,135,228.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F18,元州及蘇屋 Un Chau & So Uk,M,179.0,374.0,350.0,332.0,318.0,371.0,483.0,502.0,687.0,509.0,487,1460.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F18,元州及蘇屋 Un Chau & So Uk,F,127.0,353.0,296.0,317.0,327.0,389.0,491.0,610.0,658.0,587.0,512,1852.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F19,李鄭屋 Lei Cheng Uk,M,70.0,218.0,273.0,340.0,276.0,264.0,326.0,433.0,546.0,463.0,301,825.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F19,李鄭屋 Lei Cheng Uk,F,78.0,190.0,282.0,301.0,282.0,302.0,377.0,465.0,611.0,457.0,335,1125.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F20,下白田 Ha Pak Tin,M,136.0,300.0,311.0,249.0,202.0,174.0,186.0,351.0,448.0,432.0,318,773.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F20,下白田 Ha Pak Tin,F,124.0,321.0,254.0,216.0,176.0,205.0,288.0,410.0,468.0,432.0,280,842.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F21,又一村 Yau Yat Tsuen,M,109.0,199.0,149.0,148.0,207.0,274.0,291.0,375.0,421.0,330.0,221,251.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F21,又一村 Yau Yat Tsuen,F,100.0,233.0,193.0,159.0,218.0,283.0,330.0,419.0,402.0,251.0,162,262.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F22,"南山、大坑東及大坑西 Nam Shan, Tai Hang Tung & Tai Hang Sai",M,95.0,238.0,219.0,229.0,215.0,265.0,274.0,475.0,478.0,408.0,363,965.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F22,"南山、大坑東及大坑西 Nam Shan, Tai Hang Tung & Tai Hang Sai",F,90.0,223.0,225.0,236.0,227.0,288.0,302.0,449.0,500.0,493.0,423,1316.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F23,龍坪及上白田 Lung Ping & Sheung Pak Tin,M,130.0,283.0,287.0,277.0,263.0,244.0,233.0,285.0,468.0,492.0,418,641.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F23,龍坪及上白田 Lung Ping & Sheung Pak Tin,F,123.0,268.0,251.0,227.0,221.0,288.0,360.0,441.0,553.0,529.0,411,739.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
F23,龍坪及上白田 Lung Ping & Sheung Pak Tin,"總計
Total",5108.0,11724.0,11713.0,11788.0,12475.0,14229.0,14857.0,17926.0,20167.0,17851.0,14448,30733.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_F.csv.xlsx
G01,馬頭圍 Ma Tau Wai,M,145.0,318.0,272.0,272.0,297.0,354.0,323.0,466.0,523.0,439.0,401.0,882.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G01,馬頭圍 Ma Tau Wai,F,121.0,277.0,267.0,287.0,319.0,398.0,436.0,582.0,592.0,545.0,466.0,1132.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G02,馬坑涌 Ma Hang Chung,M,111.0,267.0,301.0,282.0,347.0,404.0,335.0,433.0,398.0,327.0,265.0,432.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G02,馬坑涌 Ma Hang Chung,F,111.0,278.0,239.0,250.0,350.0,397.0,375.0,463.0,404.0,310.0,294.0,478.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G03,馬頭角 Ma Tau Kok,M,81.0,207.0,179.0,169.0,227.0,249.0,264.0,289.0,358.0,258.0,276.0,556.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G03,馬頭角 Ma Tau Kok,F,68.0,165.0,189.0,217.0,227.0,273.0,259.0,325.0,324.0,302.0,287.0,652.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G04,樂民 Lok Man,M,83.0,223.0,200.0,221.0,219.0,293.0,339.0,376.0,351.0,323.0,331.0,910.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G04,樂民 Lok Man,F,72.0,184.0,221.0,214.0,205.0,287.0,329.0,402.0,360.0,373.0,379.0,1189.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G05,常樂 Sheung Lok,M,123.0,284.0,286.0,223.0,223.0,367.0,441.0,481.0,482.0,369.0,298.0,1024.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
G05,常樂 Sheung Lok,F,132.0,299.0,306.0,243.0,254.0,398.0,508.0,568.0,512.0,453.0,440.0,1398.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_G.csv.xlsx
